survey_Id;Country;D3_gender
BRA03390;Brasil;feminino
BRA03391;Brasil;feminino
BRA03392;Brasil;Feminino
BRA03393;Brasil;feminino
BRA03394;Brasil;Feminino
BRA03395;Brasil;Feminino
BRA03396;Brasil;Feminino
BRA03397;Brasil;Feminino
BRA03398;Brasil;Masculino
BRA03399;Brasil;Masculino
BRA03400;Brasil;Masculino
BRA03401;Brasil;Heterossexual
BRA03402;Brasil;macho
BRA03403;Brasil;Feminino
BRA03404;Brasil;Masculino
BRA03405;Brasil;Feminino
BRA03406;Brasil;feminino
BRA03407;Brasil;Feminino
BRA03408;Brasil;Feminino
BRA03409;Brasil;Feminino
BRA03410;Brasil;Masculino
BRA03411;Brasil;Feminino
BRA03412;Brasil;Mulher/Feminino
BRA03413;Brasil;cis
BRA03414;Brasil;Masculino
BRA03415;Brasil;Masculino
BRA03416;Brasil;Feminino
BRA03417;Brasil;Masculino
BRA03418;Brasil;Feminino
BRA03419;Brasil;Feminino
BRA03420;Brasil;feminino
BRA03421;Brasil;Cisgereno
BRA03422;Brasil;Feminino
BRA03423;Brasil;Masculino
BRA03424;Brasil;Masculino
BRA03425;Brasil;feiminino
BRA03426;Brasil;Branca
BRA03427;Brasil;Feminino
BRA03428;Brasil;Masculino
BRA03429;Brasil;Masculino
BRA03430;Brasil;Masculino
BRA03431;Brasil;Masculino
BRA03432;Brasil;Feminino mulhere
BRA03433;Brasil;Masculino
BRA03434;Brasil;Masculino
BRA03435;Brasil;Bissexual
BRA03436;Brasil;Feminino
BRA03437;Brasil;Feminino
BRA03438;Brasil;Feminino
BRA03439;Brasil;Masculino
BRA03440;Brasil;Feminino
BRA03441;Brasil;feminino
BRA03442;Brasil;Cisgenero
BRA03443;Brasil;mulher
BRA03444;Brasil;Masculino
BRA03445;Brasil;Feminino
BRA03446;Brasil;Feminino
BRA03447;Brasil;Feminino
BRA03448;Brasil;Masculino
BRA03449;Brasil;Mulher
BRA03450;Brasil;Masculino
BRA03451;Brasil;Feminino
BRA03452;Brasil;Feminino
BRA03453;Brasil;Feminino
BRA03454;Brasil;Feminino
BRA03455;Brasil;feminino
BRA03456;Brasil;Feminino
BRA03457;Brasil;Feminino
BRA03458;Brasil;Heterossexual
BRA03459;Brasil;Feminino
BRA03460;Brasil;Hétero
BRA03461;Brasil;feminino
BRA03462;Brasil;Feminino
BRA03463;Brasil;Feminino
BRA03464;Brasil;Feminino
BRA03465;Brasil;Feminino
BRA03466;Brasil;Feminino
BRA03467;Brasil;Agenero
BRA03468;Brasil;Cis
BRA03469;Brasil;Feminino
BRA03470;Brasil;Feminino
BRA03471;Brasil;feminino
BRA03472;Brasil;feminino
BRA03473;Brasil;Masculino
BRA03474;Brasil;Masculino
BRA03475;Brasil;Feminino
BRA03476;Brasil;Homem
BRA03477;Brasil;Feminino
BRA03478;Brasil;Feminino
BRA03479;Brasil;Feminino
BRA03480;Brasil;Feminino
BRA03481;Brasil;Feminino
BRA03482;Brasil;Feminino
BRA03483;Brasil;Hetero
BRA03484;Brasil;Feminino
BRA03485;Brasil;Feminino
BRA03486;Brasil;Feminino
BRA03487;Brasil;cisgenero
BRA03488;Brasil;feminino
BRA03489;Brasil;Masculino
BRA03490;Brasil;feminino
BRA03491;Brasil;Masculino
BRA03492;Brasil;Masculino
BRA03493;Brasil;Masculino
BRA03494;Brasil;Masculino
BRA03495;Brasil;Feminino
BRA03496;Brasil;Masculino
BRA03497;Brasil;Feminino
BRA03498;Brasil;Masculino
BRA03499;Brasil;Feminino
BRA03500;Brasil;feminino
BRA03501;Brasil;Masculino
BRA03502;Brasil;Feminino
BRA03503;Brasil;Feminino
BRA03504;Brasil;Bissexual
BRA03505;Brasil;feminino
BRA03506;Brasil;Feminino
BRA03507;Brasil;Masculino
BRA03508;Brasil;Homem
BRA03509;Brasil;Masculino
BRA03510;Brasil;Masculino
BRA03511;Brasil;Masculino
BRA03512;Brasil;Masculino
BRA03513;Brasil;Feminino
BRA03514;Brasil;Masculino
BRA03515;Brasil;FEMININO
BRA03516;Brasil;Heterossexual
BRA03517;Brasil;Feminino
BRA03518;Brasil;feminino
BRA03519;Brasil;feminino
BRA03520;Brasil;Feninino
BRA03521;Brasil;Feminino
BRA03522;Brasil;Feminino
BRA03523;Brasil;Masculino
BRA03524;Brasil;Feminino
BRA03525;Brasil;Masculino
BRA03526;Brasil;Masculino
BRA03527;Brasil;Masculino
BRA03528;Brasil;Homem
BRA03529;Brasil;Masculino
BRA03530;Brasil;Masculino
BRA03531;Brasil;Masculino
BRA03532;Brasil;Masculino
BRA03533;Brasil;Masculino
BRA03534;Brasil;Masculino
BRA03535;Brasil;Masculino
BRA03536;Brasil;feminino
BRA03537;Brasil;Ele
BRA03538;Brasil;Masculino
BRA03539;Brasil;Cisgenero
BRA03540;Brasil;Macho
BRA03541;Brasil;feminino
BRA03542;Brasil;Cisgenero
BRA03543;Brasil;Feminino
BRA03544;Brasil;Masculino
BRA03545;Brasil;Masculino
BRA03546;Brasil;Feminino
BRA03547;Brasil;Feminino
BRA03548;Brasil;Hétero
BRA03549;Brasil;Heterosexual
BRA03550;Brasil;Feminino
BRA03551;Brasil;Masculino
BRA03552;Brasil;Masculino
BRA03553;Brasil;Masculino
BRA03554;Brasil;Masculino
BRA03555;Brasil;Masculino
BRA03556;Brasil;Masculino
BRA03557;Brasil;Hétero
BRA03558;Brasil;Masculino
BRA03559;Brasil;Masculino
BRA03560;Brasil;Feminino
BRA03561;Brasil;feminino
BRA03562;Brasil;Feminino
BRA03563;Brasil;Feminino
BRA03564;Brasil;Cisgenero
BRA03565;Brasil;Feminino
BRA03566;Brasil;Feminina
BRA03567;Brasil;Feminino
BRA03568;Brasil;Feminino
BRA03569;Brasil;Feminino
BRA03570;Brasil;feminino
BRA03571;Brasil;Feminino
BRA03572;Brasil;Masculino
BRA03573;Brasil;Masculino
BRA03574;Brasil;Masculino
BRA03575;Brasil;Feminino
BRA03576;Brasil;Feminino
BRA03577;Brasil;Feminina
BRA03578;Brasil;feminino
BRA03579;Brasil;Feminino
BRA03580;Brasil;Hétero
BRA03581;Brasil;Hetero
BRA03582;Brasil;homem
BRA03583;Brasil;Masculino
BRA03584;Brasil;Masculino
BRA03585;Brasil;Masculino
BRA03586;Brasil;Homem
BRA03587;Brasil;Masculino
BRA03588;Brasil;Masculino
BRA03589;Brasil;Masculino
BRA03590;Brasil;Masculino
BRA03591;Brasil;Hetero
BRA03592;Brasil;feminino
BRA03593;Brasil;Feminino
BRA03594;Brasil;feminino
BRA03595;Brasil;Feminino
BRA03596;Brasil;Hetero
BRA03597;Brasil;Mulher
BRA03598;Brasil;Feminino
BRA03599;Brasil;Feminino
BRA03600;Brasil;Feminino
BRA03601;Brasil;Cisgênero
BRA03602;Brasil;cisgênero
BRA03603;Brasil;não binário
BRA03604;Brasil;Feminino
BRA03605;Brasil;feminino
BRA03606;Brasil;Feminino
BRA03607;Brasil;Feminino
BRA03608;Brasil;Feminino
BRA03609;Brasil;FEMININO
BRA03610;Brasil;Feminino
BRA03611;Brasil;Masculino
BRA03612;Brasil;Masculino
BRA03613;Brasil;Masculino
BRA03614;Brasil;Feminino
BRA03615;Brasil;Masculino
BRA03616;Brasil;Masculino
BRA03617;Brasil;Masculino
BRA03618;Brasil;Masculino
BRA03619;Brasil;Masculino
BRA03620;Brasil;Masculino
BRA03621;Brasil;homem
BRA03622;Brasil;homem
BRA03623;Brasil;Masculino
BRA03624;Brasil;Masculino
BRA03625;Brasil;Heterossexual
BRA03626;Brasil;Masculino
BRA03627;Brasil;Feminino
BRA03628;Brasil;feminino
BRA03629;Brasil;Feminino
BRA03630;Brasil;Masculino
BRA03631;Brasil;Masculino
BRA03632;Brasil;feminino
BRA03633;Brasil;Feminino
BRA03634;Brasil;Heterossexual
BRA03635;Brasil;feminino
BRA03636;Brasil;Feminino
BRA03637;Brasil;Cis
BRA03638;Brasil;femenino
BRA03639;Brasil;feminino
BRA03640;Brasil;feminino
BRA03641;Brasil;Masculino
BRA03642;Brasil;Masculino
BRA03643;Brasil;feminino
BRA03644;Brasil;Heterosexual
BRA03645;Brasil;Feminino
BRA03646;Brasil;Feminino
BRA03647;Brasil;Feminino
BRA03648;Brasil;Masculino
BRA03649;Brasil;Masculino
BRA03650;Brasil;Heterosexual
BRA03651;Brasil;Masculino
BRA03652;Brasil;Masculino
BRA03653;Brasil;Feminino
BRA03654;Brasil;feminino
BRA03655;Brasil;Feminino
BRA03656;Brasil;Sou homem
BRA03657;Brasil;Homem
BRA03658;Brasil;feminino
BRA03659;Brasil;Masculino
BRA03660;Brasil;Masculino
BRA03661;Brasil;feminino
BRA03662;Brasil;Masculino
BRA03663;Brasil;Masculino
BRA03664;Brasil;feminino
BRA03665;Brasil;Masculino
BRA03666;Brasil;Feminino
BRA03667;Brasil;Masculino
BRA03668;Brasil;Masculino
BRA03669;Brasil;Masculino
BRA03670;Brasil;Feminino
BRA03671;Brasil;Masculino
BRA03672;Brasil;Feminino
BRA03673;Brasil;Masculino
BRA03674;Brasil;feminino
BRA03675;Brasil;Heterosexual
BRA03676;Brasil;Feminino
BRA03677;Brasil;Feminino
BRA03678;Brasil;Feminino
BRA03679;Brasil;Feminino
BRA03680;Brasil;Feminino
BRA03681;Brasil;feminino
BRA03682;Brasil;feminino
BRA03683;Brasil;Feminino
BRA03684;Brasil;Feminino
BRA03685;Brasil;Feminino
BRA03686;Brasil;Masculino
BRA03687;Brasil;Masculino
BRA03688;Brasil;Homem Heterossexual
BRA03689;Brasil;Feminino
BRA03690;Brasil;Feminino
BRA03691;Brasil;feminino
BRA03692;Brasil;Homem
BRA03693;Brasil;Masculino
BRA03694;Brasil;Feminino
BRA03695;Brasil;Masculino
BRA03696;Brasil;HOMEM CIS
BRA03697;Brasil;Feminino
BRA03698;Brasil;Hétero
BRA03699;Brasil;Heterossexual
BRA03700;Brasil;Feminino - Cisgenero
BRA03701;Brasil;cisgênero
BRA03702;Brasil;Feminino
BRA03703;Brasil;Feminino
BRA03704;Brasil;Femenino
BRA03705;Brasil;Feminino
BRA03706;Brasil;Feminino
BRA03707;Brasil;Feminino
BRA03708;Brasil;Feminino
BRA03709;Brasil;feminino
BRA03710;Brasil;Feminino
BRA03711;Brasil;HETEROSSEXUAI
BRA03712;Brasil;Masculino
BRA03713;Brasil;Feminino
BRA03714;Brasil;cis
BRA03715;Brasil;Masculino
BRA03716;Brasil;feminino
BRA03717;Brasil;Mulher
BRA03718;Brasil;Mulher
BRA03719;Brasil;FEMENINO
BRA03720;Brasil;Hetero
BRA03721;Brasil;Mulher
BRA03722;Brasil;homem
BRA03723;Brasil;Mulher
BRA03724;Brasil;Masculino
BRA03725;Brasil;Feminino
BRA03726;Brasil;Mulher
BRA03727;Brasil;Masculino
BRA03728;Brasil;Feminino
BRA03729;Brasil;Feminino
BRA03730;Brasil;Mulher
BRA03731;Brasil;Feminino
BRA03732;Brasil;feminino
BRA03733;Brasil;feminino
BRA03734;Brasil;Feminino
BRA03735;Brasil;Masculino
BRA03736;Brasil;Homossexual
BRA03737;Brasil;Feminino
BRA03738;Brasil;Feminino
BRA03739;Brasil;Feminino
BRA03740;Brasil;Feminina
BRA03741;Brasil;Feminino
BRA03742;Brasil;feminino
BRA03743;Brasil;Homem
BRA03744;Brasil;Heterossexual
BRA03745;Brasil;Hetero
BRA03746;Brasil;Masculino
BRA03747;Brasil;Masculino
BRA03748;Brasil;hetero
BRA03749;Brasil;Masculino
BRA03750;Brasil;homem
BRA03751;Brasil;feminino
BRA03752;Brasil;Feminino
BRA03753;Brasil;Feminino
BRA03754;Brasil;Masculino
BRA03755;Brasil;Mulher
BRA03756;Brasil;Feminino
BRA03757;Brasil;Feminino
BRA03758;Brasil;Feminino
BRA03759;Brasil;feminino
BRA03760;Brasil;femenino
BRA03761;Brasil;Feminino
BRA03762;Brasil;Feminino
BRA03763;Brasil;feminino
BRA03764;Brasil;Feminino
BRA03765;Brasil;Feminino
BRA03766;Brasil;Heterosexual
BRA03767;Brasil;Masculino
BRA03768;Brasil;Feminino
BRA03769;Brasil;Masculino
BRA03770;Brasil;Feminino
BRA03771;Brasil;Feminino
BRA03772;Brasil;Feminino
BRA03773;Brasil;Macho
BRA03774;Brasil;feminino
BRA03775;Brasil;Masculino
BRA03776;Brasil;Feminino
BRA03777;Brasil;feminino
BRA03778;Brasil;HETEROSSEXUAL
BRA03779;Brasil;Homem
BRA03780;Brasil;Heterossexual
BRA03781;Brasil;Feminino
BRA03782;Brasil;Masculino
BRA03783;Brasil;Feminino
BRA03784;Brasil;Masculino
BRA03785;Brasil;Feminino
BRA03786;Brasil;Feminino
BRA03787;Brasil;Feminino
BRA03788;Brasil;Masculino
BRA03789;Brasil;Masculino
BRA03790;Brasil;Masculino
BRA03791;Brasil;Masculino
BRA03792;Brasil;Masculino
BRA03793;Brasil;Heterossexual
BRA03794;Brasil;Masculino
BRA03795;Brasil;Hetero
BRA03796;Brasil;Masculino
BRA03797;Brasil;Homem
BRA03798;Brasil;Masculino
BRA03799;Brasil;Masculino
BRA03800;Brasil;Masculino
BRA03801;Brasil;Hetero
BRA03802;Brasil;Hétero
BRA03803;Brasil;Homem sis
BRA03804;Brasil;Masculino
BRA03805;Brasil;Heterossexual
BRA03806;Brasil;Feminino
BRA03807;Brasil;Homen
BRA03808;Brasil;Masculino
BRA03809;Brasil;Homen
BRA03810;Brasil;Homem
BRA03811;Brasil;Feminino
BRA03812;Brasil;Masculino
BRA03813;Brasil;Branco
BRA03814;Brasil;Feminino
BRA03815;Brasil;Masculino
BRA03816;Brasil;Feminino
BRA03817;Brasil;Masculino
BRA03818;Brasil;Masculino
BRA03819;Brasil;Cisgeneto
BRA03820;Brasil;Feminino
BRA03821;Brasil;Feminino
BRA03822;Brasil;Feminino
BRA03823;Brasil;Feminino
BRA03824;Brasil;Feminino
BRA03825;Brasil;Feminino
BRA03826;Brasil;fenimino
BRA03827;Brasil;homem
BRA03828;Brasil;Feminino
BRA03829;Brasil;Feminino
BRA03830;Brasil;Feminino
BRA03831;Brasil;Feminino
BRA03832;Brasil;feminino
BRA03833;Brasil;Masculino
BRA03834;Brasil;Masculino
BRA03835;Brasil;Masculino
BRA03836;Brasil;Masculino
BRA03837;Brasil;Masc
BRA03838;Brasil;FEMININO
BRA03839;Brasil;feminino
BRA03840;Brasil;Feminino
BRA03841;Brasil;Masculino
BRA03842;Brasil;Feminino
BRA03843;Brasil;homen
BRA03844;Brasil;feminino
BRA03845;Brasil;Masculino
BRA03846;Brasil;Feminino
BRA03847;Brasil;Feminino
BRA03848;Brasil;Masculino
BRA03849;Brasil;Masculino
BRA03850;Brasil;Masculino
BRA03851;Brasil;Masculino
BRA03852;Brasil;Masculino
BRA03853;Brasil;Masc
BRA03854;Brasil;Masculino
BRA03855;Brasil;Masculino
BRA03856;Brasil;Feminino
BRA03857;Brasil;Cisgênero
BRA03858;Brasil;feminino
BRA03859;Brasil;Feminino
BRA03860;Brasil;Feminino
BRA03861;Brasil;Masculino
BRA03862;Brasil;Masculino
BRA03863;Brasil;Masculino
BRA03864;Brasil;Masculino
BRA03865;Brasil;Masculino
BRA03866;Brasil;Masculino
BRA03867;Brasil;Masculino
BRA03868;Brasil;Masculino
BRA03869;Brasil;Masculino
BRA03870;Brasil;Masculino
BRA03871;Brasil;Masculino
BRA03872;Brasil;Masculino
BRA03873;Brasil;Hétero
BRA03874;Brasil;Feminino
BRA03875;Brasil;Feminino
BRA03876;Brasil;Masculino
BRA03877;Brasil;Feminino
BRA03878;Brasil;Masculino
BRA03879;Brasil;Masculino
BRA03880;Brasil;Masculino
BRA03881;Brasil;Feminino
BRA03882;Brasil;Femenino
BRA03883;Brasil;Masculino
BRA03884;Brasil;Feminino
BRA03885;Brasil;Masculino
BRA03886;Brasil;feminino
BRA03887;Brasil;Masculino
BRA03888;Brasil;Feminina
BRA03889;Brasil;Masculino
BRA03890;Brasil;Feminino
BRA03891;Brasil;Feminino
BRA03892;Brasil;Masculino
BRA03893;Brasil;Feminino
BRA03894;Brasil;Masculino
BRA03895;Brasil;Masculino
BRA03896;Brasil;Masculino
BRA03897;Brasil;Masculino
BRA03898;Brasil;Feminino
BRA03899;Brasil;feminino
BRA03900;Brasil;Masculino
BRA03901;Brasil;Feminino
BRA03902;Brasil;Feminino
BRA03903;Brasil;Feminino
BRA03904;Brasil;Feminino
BRA03905;Brasil;Feminino
BRA03906;Brasil;Feminino
BRA03907;Brasil;Masculino
BRA03908;Brasil;Feminino
BRA03909;Brasil;Feminino
BRA03910;Brasil;Feminino
BRA03911;Brasil;Mulher
BRA03912;Brasil;feminino
BRA03913;Brasil;femenino
BRA03914;Brasil;homem
BRA03915;Brasil;Masculino
BRA03916;Brasil;Homem
BRA03917;Brasil;Masculino
BRA03918;Brasil;Feminino
BRA03919;Brasil;feminino
BRA03920;Brasil;Heterossexual
BRA03921;Brasil;Masculino
BRA03922;Brasil;Hetero
BRA03923;Brasil;Masculino
BRA03924;Brasil;Heterossexual
BRA03925;Brasil;Masculino
BRA03926;Brasil;Feminino
BRA03927;Brasil;FEMININO
BRA03928;Brasil;Feminino
BRA03929;Brasil;Feminino
BRA03930;Brasil;Feminino
BRA03931;Brasil;Feminino
BRA03932;Brasil;Heterossexual
BRA03933;Brasil;feminino
BRA03934;Brasil;Masculino
BRA03935;Brasil;Masculino
BRA03936;Brasil;Masculino
BRA03937;Brasil;Masculino
BRA03938;Brasil;Masculino
BRA03939;Brasil;Heterossexual
BRA03940;Brasil;Feminino
BRA03941;Brasil;feminino
BRA03942;Brasil;Feminino
BRA03943;Brasil;Femino
BRA03944;Brasil;Masculino
BRA03945;Brasil;Masculino
BRA03946;Brasil;Masculino
BRA03947;Brasil;Feminino
BRA03948;Brasil;Masculino
BRA03949;Brasil;Masculino
BRA03950;Brasil;Feminino
BRA03951;Brasil;Feminino
BRA03952;Brasil;Feminino
BRA03953;Brasil;Masculino
BRA03954;Brasil;femenino
BRA03955;Brasil;Masculino
BRA03956;Brasil;Masculino
BRA03957;Brasil;Heterosexual
BRA03958;Brasil;Feminino
BRA03959;Brasil;Homem cis
BRA03960;Brasil;Masculino
BRA03961;Brasil;Masculino
BRA03962;Brasil;Homem
BRA03963;Brasil;Mulher cis
BRA03964;Brasil;Heterossexual
BRA03965;Brasil;Feminino
BRA03966;Brasil;homem
BRA03967;Brasil;Masculino
BRA03968;Brasil;Homem Cisgênero
BRA03969;Brasil;Heterosexual
BRA03970;Brasil;Masculino
BRA03971;Brasil;Homem
BRA03972;Brasil;Masculino
BRA03973;Brasil;Feminino
BRA03974;Brasil;Feminino
BRA03975;Brasil;Masculino
BRA03976;Brasil;Masculino
BRA03977;Brasil;Hetero
BRA03978;Brasil;Feminino
BRA03979;Brasil;Hetero
BRA03980;Brasil;Masculino
BRA03981;Brasil;Masculino
BRA03982;Brasil;Masculino
BRA03983;Brasil;Masculino
BRA03984;Brasil;Masculino
BRA03985;Brasil;hetero
BRA03986;Brasil;Masculino
BRA03987;Brasil;Feminino
BRA03988;Brasil;Homo Sapiens
BRA03989;Brasil;Masculino
BRA03990;Brasil;Hetero
BRA03991;Brasil;Masculina
BRA03992;Brasil;Masculino
BRA03993;Brasil;Feminino
BRA03994;Brasil;heterosexual
BRA03995;Brasil;Masculino
BRA03996;Brasil;Masculino
BRA03997;Brasil;Masculino
BRA03998;Brasil;feminino
BRA03999;Brasil;Gay
BRA04000;Brasil;Mulher
BRA04001;Brasil;Masculino
BRA04002;Brasil;Masculino
BRA04003;Brasil;Masculino
BRA04004;Brasil;Masculino
BRA04005;Brasil;Masculino
BRA04006;Brasil;Hetero
BRA04007;Brasil;Feminino
BRA04008;Brasil;Mulher
BRA04009;Brasil;Heteoro
BRA04010;Brasil;Feminino
BRA04011;Brasil;feminino
BRA04012;Brasil;Masculino
BRA04013;Brasil;Masculino
BRA04014;Brasil;Masculino
BRA04015;Brasil;Feminino
BRA04016;Brasil;feminino
BRA04017;Brasil;Masculino
BRA04018;Brasil;Masculino
BRA04019;Brasil;Masculino
BRA04020;Brasil;Masculino
BRA04021;Brasil;Masculino
BRA04022;Brasil;Masculino
BRA04023;Brasil;Masculino
BRA04024;Brasil;Masculino
BRA04025;Brasil;Heterossexual
BRA04026;Brasil;Masculino
BRA04027;Brasil;Masculino
BRA04028;Brasil;FEMININO
BRA04029;Brasil;Masculino
BRA04030;Brasil;Masculino
BRA04031;Brasil;mulher
BRA04032;Brasil;Feminino
BRA04033;Brasil;feminino
BRA04034;Brasil;feminino
BRA04035;Brasil;Feminino
BRA04036;Brasil;feminino
BRA04037;Brasil;Feminino
BRA04038;Brasil;Feminino
BRA04039;Brasil;Feminino
BRA04040;Brasil;Masculino
BRA04041;Brasil;Masculino
BRA04042;Brasil;Feminino
BRA04043;Brasil;Masculino
BRA04044;Brasil;etero
BRA04045;Brasil;Mulher
BRA04046;Brasil;Feminino
BRA04047;Brasil;Masculino
BRA04048;Brasil;Masculino
BRA04049;Brasil;Masculino
BRA04050;Brasil;Masculino
BRA04051;Brasil;Feminino
BRA04052;Brasil;Feminino
BRA04053;Brasil;Feminino
BRA04054;Brasil;Feminino
BRA04055;Brasil;Binário
BRA04056;Brasil;Masculino
BRA04057;Brasil;Masculino
BRA04058;Brasil;Feminino
BRA04059;Brasil;Masculino
BRA04060;Brasil;Feminino
BRA04061;Brasil;Heterossexual (feminino)
BRA04062;Brasil;Homem
BRA04063;Brasil;Feminino
BRA04064;Brasil;Mulher
BRA04065;Brasil;Masculino
BRA04066;Brasil;Masculino
BRA04067;Brasil;Hétero
BRA04068;Brasil;Masculino
BRA04069;Brasil;Feminino
BRA04070;Brasil;Feminina
BRA04071;Brasil;Masculino
BRA04072;Brasil;Masculino
BRA04073;Brasil;Feminino
BRA04074;Brasil;Masculino
BRA04075;Brasil;Masculino
BRA04076;Brasil;heterossexual
BRA04077;Brasil;Feminino
BRA04078;Brasil;Feminino
BRA04079;Brasil;Feminino
BRA04080;Brasil;Masculino
BRA04081;Brasil;Feminino
BRA04082;Brasil;Feminino
BRA04083;Brasil;Feminino
BRA04084;Brasil;Heterossexual
BRA04085;Brasil;Masculino
BRA04086;Brasil;Homem
BRA04087;Brasil;Masculino
BRA04088;Brasil;Feminino
BRA04089;Brasil;mulher cis
BRA04090;Brasil;Feminino
BRA04091;Brasil;Hétero
BRA04092;Brasil;Feminina
BRA04093;Brasil;feminino
BRA04094;Brasil;Masculino
BRA04095;Brasil;Héterosexual
BRA04096;Brasil;Masculino
BRA04097;Brasil;Feminino
BRA04098;Brasil;Feminino
BRA04099;Brasil;feminimo
BRA04100;Brasil;feminino
BRA04101;Brasil;Masculino
BRA04102;Brasil;Masculino
BRA04103;Brasil;Masculino
BRA04104;Brasil;homem
BRA04105;Brasil;feminino
BRA04106;Brasil;Masculino
BRA04107;Brasil;Heterossexual
BRA04108;Brasil;Feminino
BRA04109;Brasil;Feminino
BRA04110;Brasil;Feminino
BRA04111;Brasil;Feminino
BRA04112;Brasil;Feminino
BRA04113;Brasil;Masculino
BRA04114;Brasil;Masculino
BRA04115;Brasil;Feminino
BRA04116;Brasil;macho
BRA04117;Brasil;Masculino
BRA04118;Brasil;Masculino
BRA04119;Brasil;Masculino
BRA04120;Brasil;Feminino
BRA04121;Brasil;Masculino
BRA04122;Brasil;Masculino
BRA04123;Brasil;Masculino
BRA04124;Brasil;Masculino
BRA04125;Brasil;Masculino
BRA04126;Brasil;Feminino
BRA04127;Brasil;Masculino
BRA04128;Brasil;Masculino
BRA04129;Brasil;Feminino
BRA04130;Brasil;Masculino
BRA04131;Brasil;Masculino
BRA04132;Brasil;Feminino
BRA04133;Brasil;Masculino
BRA04134;Brasil;Feminino
BRA04135;Brasil;Mulher
BRA04136;Brasil;Feminino
BRA04137;Brasil;Masculino
BRA04138;Brasil;Masculino
BRA04139;Brasil;Masculino
BRA04140;Brasil;Masculino
BRA04141;Brasil;Masculino
BRA04142;Brasil;Heterossexual
BRA04143;Brasil;Feminino
BRA04144;Brasil;feminino
BRA04145;Brasil;feminino
BRA04146;Brasil;Masculino
BRA04147;Brasil;Homem
BRA04148;Brasil;feminino
BRA04149;Brasil;Feminino
BRA04150;Brasil;feminino
BRA04151;Brasil;Mulher cis
BRA04152;Brasil;Feminino
BRA04153;Brasil;Heterossexual
BRA04154;Brasil;Cisgênero
BRA04155;Brasil;feminino
BRA04156;Brasil;Feminino
BRA04157;Brasil;Masculino
BRA04158;Brasil;Feminino
BRA04159;Brasil;Masculino
BRA04160;Brasil;Masculino
BRA04161;Brasil;feminino
BRA04162;Brasil;Mulher cis gênero
BRA04163;Brasil;Feminino
BRA04164;Brasil;Feminino
BRA04165;Brasil;Feminino
BRA04166;Brasil;Feminino
BRA04167;Brasil;Feminino
BRA04168;Brasil;Masculino
BRA04169;Brasil;Masculino
BRA04170;Brasil;Masculino
BRA04171;Brasil;Feminino
BRA04172;Brasil;Hetero
BRA04173;Brasil;Masculino
BRA04174;Brasil;Feminino
BRA04175;Brasil;Feminina
BRA04176;Brasil;Masculino
BRA04177;Brasil;Homem
BRA04178;Brasil;Feminino
BRA04179;Brasil;Masculino
BRA04180;Brasil;feminino
BRA04181;Brasil;Feminino
BRA04182;Brasil;Feminino
BRA04183;Brasil;Feminino
BRA04184;Brasil;feminino
BRA04185;Brasil;Masculino
BRA04186;Brasil;Masculino
BRA04187;Brasil;homem
BRA04188;Brasil;Masculino
BRA04189;Brasil;Feminino
BRA04190;Brasil;Masculino
BRA04191;Brasil;Feminino
BRA04192;Brasil;Masculino
BRA04193;Brasil;Masculino
BRA04194;Brasil;Masculino
BRA04195;Brasil;Masculino
BRA04196;Brasil;Masculino
BRA04197;Brasil;Masculino
BRA04198;Brasil;Masculino
BRA04199;Brasil;Masculino
BRA04200;Brasil;Masculino
BRA04201;Brasil;Masculino
BRA04202;Brasil;Masculino
BRA04203;Brasil;Heterossexual
BRA04204;Brasil;Masculino
BRA04205;Brasil;Masculino
BRA04206;Brasil;Homem cis
BRA04207;Brasil;Masculino
BRA04208;Brasil;Masculino
BRA04209;Brasil;Masculino
BRA04210;Brasil;Masculino
BRA04211;Brasil;Masculino
BRA04212;Brasil;Masculino
BRA04213;Brasil;Masculino
BRA04214;Brasil;femenino
BRA04215;Brasil;Masculino
BRA04216;Brasil;Masculino
BRA04217;Brasil;Feminino
BRA04218;Brasil;Feminino
BRA04219;Brasil;Feminino
BRA04220;Brasil;Heterosexual
BRA04221;Brasil;Masculino
BRA04222;Brasil;Feminino
BRA04223;Brasil;feminino
BRA04224;Brasil;Homem
BRA04225;Brasil;FEMININO
BRA04226;Brasil;Feminino
BRA04227;Brasil;Feminino
BRA04228;Brasil;Feminino
BRA04229;Brasil;mulher cisgênero
BRA04230;Brasil;Masculino
BRA04231;Brasil;Masculino
BRA04232;Brasil;Masculino
BRA04233;Brasil;Homem
BRA04234;Brasil;Masculino
BRA04235;Brasil;Feminino
BRA04236;Brasil;Feminino
BRA04237;Brasil;Masculino
BRA04238;Brasil;Feminino
BRA04239;Brasil;Feminino
